product_key,product_id,product_category,avg_list_price,avg_discount_pct,total_units_sold,total_revenue,total_profit,return_rate,avg_rating,order_count
21442,5334,Footwear,375.71,20.0,5,1502.85,1498.67,0.0,1.9,1
21443,5334,Fashion,261.23,17.5,5,1217.02,1196.58,0.5,2.8,2
21444,5334,Sports,700.6,0.0,1,700.6,686.03,0.0,1.4,1
21445,5334,Home Decor,245.14,8.75,14,2497.67,2446.6,0.0,3.68,4
21446,5335,Home Decor,523.9,18.33,5,2507.28,2453.54,0.67,3.3,3
21447,5335,Electronics,447.93,25.0,7,2260.22,2234.63,0.0,3.65,2
21448,5335,Footwear,119.09,40.0,1,71.45,62.76,1.0,2.2,1
21449,5335,Fashion,606.06,20.0,4,1939.4,1917.56,0.0,1.6,1
21450,5336,Home Decor,456.43,13.75,18,7154.19,7072.79,0.0,4.18,4
21451,5336,Electronics,534.1,17.5,5,1739.7,1706.79,0.0,4.4,2
21452,5336,Footwear,245.19,15.0,1,208.41,201.85,0.0,2.8,1
21453,5336,Beauty,687.16,30.0,5,2405.05,2384.73,0.0,1.6,1
21454,5337,Electronics,322.92,30.0,3,678.12,670.56,0.0,3.5,1
21455,5337,Home Decor,553.16,5.0,1,525.5,513.25,0.0,4.7,1
21456,5337,Accessories,553.89,25.0,8,2981.34,2924.12,0.67,3.17,3
21457,5337,Footwear,389.33,15.0,5,2554.46,2533.98,0.5,3.95,2
21458,5337,Fashion,128.03,30.0,3,268.86,264.78,0.0,4.9,1
21459,5337,Sports,319.39,26.67,5,1277.43,1220.78,0.33,3.37,3
21460,5338,Sports,108.99,5.0,2,207.08,194.6,0.0,4.2,1
21461,5338,Accessories,253.39,25.0,5,950.2,942.2,0.0,3.8,1
21462,5338,Beauty,633.68,30.0,1,443.58,428.92,0.0,1.6,1
21463,5338,Fashion,197.53,30.0,4,553.08,533.94,0.0,3.9,1
21464,5338,Home Decor,456.51,20.0,2,730.42,708.85,0.0,3.3,1
21465,5339,Home Decor,228.83,5.0,5,1086.95,1079.37,0.0,4.2,1
21466,5339,Beauty,264.28,12.5,6,1310.37,1293.47,0.0,4.6,2
21467,5339,Electronics,144.8,5.0,1,137.56,129.76,0.0,4.2,1
21468,5339,Accessories,261.26,25.0,4,783.76,768.7,0.0,4.0,1
21469,5339,Sports,335.72,40.0,1,201.43,176.63,0.0,4.1,1
21470,5339,Fashion,487.76,25.0,10,3618.9,3581.18,0.5,4.25,2
21471,5340,Footwear,113.59,30.0,1,79.51,57.7,0.0,1.7,1
21472,5340,Fashion,244.1,25.0,5,915.4,899.59,0.0,1.1,1
21473,5340,Accessories,232.31,10.0,6,1118.96,1107.81,0.5,3.95,2
21474,5341,Fashion,268.94,20.0,8,1882.96,1871.33,0.0,2.75,2
21475,5341,Accessories,438.51,15.0,5,1863.65,1841.71,0.0,4.3,1
21476,5341,Home Decor,207.13,30.0,6,954.0,912.84,0.33,3.1,3
21477,5341,Footwear,91.24,25.0,2,136.86,117.17,0.0,2.3,1
21478,5342,Footwear,302.34,0.0,3,907.02,900.43,1.0,3.8,1
21479,5342,Accessories,238.95,20.0,6,1380.28,1323.33,0.0,3.57,3
21480,5342,Sports,435.82,25.0,12,4454.01,4433.01,0.33,3.07,3
21481,5342,Electronics,402.83,0.0,10,4028.3,4018.69,0.0,2.75,2
21482,5342,Fashion,290.3,2.5,8,2307.02,2280.11,0.0,4.8,2
21483,5342,Beauty,784.78,5.0,3,2236.62,2222.67,1.0,2.4,1
21484,5343,Fashion,622.79,20.0,11,5359.94,5292.02,0.25,2.45,4
21485,5343,Home Decor,416.26,40.0,2,499.52,475.91,0.0,1.3,1
21486,5343,Sports,664.6,15.0,1,564.91,541.97,0.0,1.2,1
21487,5343,Accessories,361.9,25.0,12,2936.22,2899.12,0.0,3.97,3
21488,5343,Footwear,226.77,25.0,3,468.95,444.77,0.0,3.15,2
21489,5343,Electronics,201.5,25.0,5,755.6,738.88,0.0,3.1,1
21490,5344,Fashion,385.37,30.0,4,1079.04,1058.79,1.0,1.7,1
21491,5344,Sports,303.29,30.0,3,636.9,616.61,1.0,2.1,1
21492,5344,Beauty,81.31,20.0,4,260.2,251.27,0.0,3.1,1
21493,5344,Electronics,409.86,22.5,8,2616.56,2607.18,0.5,1.95,2
21494,5345,Home Decor,767.06,0.0,5,3835.3,3818.59,0.0,4.2,1
21495,5345,Fashion,688.26,15.0,5,2925.1,2901.79,0.0,2.3,1
21496,5345,Footwear,306.5,40.0,5,919.5,907.77,0.0,3.5,1
21497,5345,Beauty,301.73,13.33,9,2252.38,2202.89,0.0,1.83,3
21498,5345,Accessories,474.68,16.67,10,4477.71,4435.6,0.33,1.73,3
21499,5345,Electronics,505.48,5.0,8,3811.92,3803.19,0.0,3.55,2
21500,5346,Electronics,673.25,30.0,6,2887.68,2865.76,0.0,1.55,2
21501,5346,Home Decor,489.92,20.0,10,3986.45,3968.04,0.0,3.2,2
21502,5346,Fashion,166.55,25.0,1,124.91,118.98,0.0,4.3,1
21503,5346,Sports,559.86,30.0,4,1567.6,1546.38,0.0,2.6,1
21504,5346,Accessories,644.58,5.0,3,1837.05,1820.72,0.0,2.9,1
21505,5347,Electronics,494.3,10.0,9,4204.38,4162.17,0.33,1.6,3
21506,5347,Home Decor,380.91,21.67,17,5103.35,5008.59,0.0,3.38,6
21507,5347,Accessories,640.5,15.0,4,2177.68,2159.88,0.0,2.0,1
21508,5347,Beauty,232.13,10.0,1,208.92,189.09,1.0,2.3,1
21509,5347,Sports,731.43,30.0,4,2048.0,2037.59,0.0,2.4,1
21510,5348,Footwear,171.8,25.0,5,644.25,619.57,0.0,2.0,1
21511,5348,Accessories,582.22,5.0,8,4496.32,4451.35,1.0,1.9,2
21512,5348,Fashion,676.09,20.0,9,4683.8,4636.17,0.0,3.37,3
21513,5348,Home Decor,569.14,40.0,3,1024.44,1007.47,0.0,4.3,1
21514,5349,Electronics,314.03,27.5,6,1117.92,1075.3,0.0,4.45,2
21515,5349,Footwear,709.41,25.0,3,1596.18,1573.09,0.0,3.2,1
21516,5349,Sports,260.52,30.0,9,1771.01,1752.07,0.0,3.3,2
21517,5349,Beauty,402.64,23.33,11,3282.92,3257.65,0.0,2.9,3
21518,5350,Sports,363.01,10.0,12,3935.16,3874.99,0.67,3.03,3
21519,5350,Beauty,468.98,10.0,1,422.08,417.15,0.0,2.4,1
21520,5350,Electronics,418.6,17.5,7,2055.25,2047.85,0.0,3.4,2
21521,5350,Fashion,410.37,15.0,6,2373.84,2353.31,0.0,3.25,2
21522,5350,Home Decor,142.53,21.67,7,926.97,870.94,0.0,4.13,3
21523,5351,Beauty,709.48,12.5,9,5531.6,5494.81,0.0,3.0,2
21524,5351,Electronics,408.72,12.5,7,3596.98,3575.77,0.0,1.1,2
21525,5351,Home Decor,511.72,12.5,6,3213.33,3175.36,0.5,2.15,2
21526,5351,Sports,132.7,17.5,3,262.52,227.88,0.0,4.0,2
21527,5351,Fashion,685.93,5.0,4,2673.89,2641.26,0.0,3.8,2
21528,5351,Footwear,257.52,13.33,11,2101.39,2067.51,0.0,3.9,3
21529,5351,Accessories,241.82,0.0,2,483.64,479.57,0.0,1.2,1
21530,5352,Beauty,494.45,31.67,9,3211.86,3162.78,0.0,3.87,3
21531,5352,Accessories,282.88,30.0,5,990.1,979.18,0.0,3.5,1
21532,5352,Footwear,680.43,40.0,1,408.26,402.61,1.0,1.9,1
21533,5352,Home Decor,734.79,30.0,2,1028.7,1016.88,0.0,2.5,1
21534,5352,Sports,37.97,5.0,4,144.28,137.44,0.0,1.9,1
21535,5352,Fashion,286.76,18.75,18,4189.17,4135.74,0.25,3.7,4
21536,5353,Sports,539.58,30.0,1,377.71,364.18,0.0,2.9,1
21537,5353,Beauty,43.98,40.0,4,105.56,95.69,0.0,3.9,1
21538,5353,Electronics,516.85,5.0,4,1964.04,1955.81,0.0,4.0,1
21539,5354,Beauty,669.61,40.0,4,1607.08,1602.27,0.0,4.3,1
21540,5354,Accessories,122.72,10.0,2,220.9,202.28,1.0,2.9,1
21541,5354,Fashion,645.14,20.0,5,2580.55,2575.83,0.0,4.6,1
21542,5354,Footwear,557.43,15.0,6,2705.46,2670.94,0.0,1.65,2
21543,5355,Electronics,202.62,12.5,5,836.67,795.16,0.0,2.75,2
21544,5355,Footwear,243.14,0.0,5,1215.7,1206.28,0.0,2.5,1
21545,5355,Home Decor,94.09,0.0,3,282.27,275.43,0.0,2.8,1
21546,5356,Electronics,183.82,15.0,3,468.75,447.96,1.0,4.9,1
21547,5356,Beauty,586.63,40.0,5,1759.9,1757.13,0.0,1.6,1
21548,5356,Accessories,121.57,20.0,1,97.26,74.95,0.0,4.9,1
21549,5356,Footwear,419.42,30.0,1,293.59,276.06,0.0,2.1,1
21550,5356,Home Decor,602.17,12.5,7,3515.81,3490.38,0.5,4.15,2
21551,5357,Beauty,686.19,5.0,5,3259.4,3252.05,0.0,2.8,1
21552,5357,Accessories,384.83,20.0,9,1813.17,1787.58,0.0,2.53,3
21553,5357,Footwear,431.98,26.25,11,3189.61,3118.15,0.25,3.2,4
21554,5357,Sports,486.48,30.0,8,2492.94,2464.61,0.0,2.5,2
21555,5358,Electronics,734.57,40.0,5,2203.7,2198.8,0.0,1.9,1
21556,5358,Beauty,343.0,16.67,10,1950.54,1922.57,0.67,2.73,3
21557,5358,Home Decor,313.88,6.67,11,3185.96,3139.15,0.0,3.5,3
21558,5358,Sports,491.06,0.0,2,982.12,971.92,0.0,2.4,1
21559,5358,Accessories,608.51,30.0,3,1277.88,1256.52,0.0,3.7,1
21560,5358,Footwear,641.74,10.0,7,3952.81,3939.75,0.0,4.2,2
21561,5359,Fashion,230.96,15.0,6,1044.92,1022.59,0.0,3.15,2
21562,5359,Home Decor,97.05,40.0,4,232.92,208.0,0.0,4.5,1
21563,5359,Electronics,304.14,5.0,4,731.06,686.5,0.5,3.7,2
21564,5359,Footwear,599.2,0.0,5,2996.0,2983.21,0.0,4.8,1
21565,5360,Electronics,690.83,20.0,4,2210.64,2201.6,0.0,1.5,1
21566,5360,Sports,333.31,25.0,2,499.96,488.31,0.0,4.3,1
21567,5360,Home Decor,313.56,0.0,4,1254.24,1237.49,0.0,5.0,1
21568,5360,Fashion,61.95,5.0,5,294.25,285.81,0.0,2.2,1
21569,5360,Footwear,482.08,12.5,5,2489.12,2463.81,0.5,2.55,2
21570,5360,Beauty,412.28,17.5,4,1285.12,1268.41,0.0,4.5,2
21571,5361,Fashion,37.96,20.0,3,91.11,68.91,0.0,4.7,1
21572,5361,Footwear,485.31,40.0,1,291.19,274.02,0.0,4.7,1
21573,5361,Beauty,461.99,25.0,2,692.98,678.71,0.0,3.3,1
21574,5361,Electronics,570.2,5.0,4,2166.76,2158.48,0.0,3.4,1
21575,5361,Sports,337.94,25.0,8,1700.08,1666.18,0.0,4.85,2
21576,5362,Beauty,543.08,10.0,7,3647.98,3629.13,0.0,3.3,2
21577,5362,Accessories,639.14,20.0,6,2857.54,2844.82,0.0,3.25,2
21578,5362,Footwear,434.62,12.5,6,2322.64,2302.19,0.5,3.7,2
21579,5362,Fashion,466.95,15.0,2,793.82,777.34,0.0,1.8,1
21580,5362,Home Decor,119.49,22.5,7,895.33,884.31,0.0,3.0,2
21581,5363,Electronics,388.21,25.0,4,1164.64,1149.71,0.0,1.1,1
21582,5363,Home Decor,363.68,40.0,1,218.21,211.14,0.0,3.2,1
21583,5363,Footwear,667.36,11.25,16,9272.96,9233.86,0.0,3.08,4
21584,5363,Sports,676.72,5.0,5,3214.4,3210.95,0.0,2.6,1
21585,5363,Fashion,311.56,10.0,3,841.2,826.58,1.0,2.0,1
21586,5364,Beauty,306.38,15.0,5,1302.1,1293.27,0.0,3.8,1
21587,5364,Home Decor,82.98,10.0,4,298.72,290.47,1.0,3.4,1
21588,5364,Accessories,594.32,17.5,8,4151.03,4127.02,0.5,1.8,2
21589,5364,Fashion,487.26,18.33,6,2094.16,2069.65,0.0,2.17,3
21590,5364,Footwear,632.73,30.0,4,1771.64,1748.4,0.0,4.7,1
21591,5364,Electronics,481.4,16.67,13,4939.04,4906.45,0.0,3.0,3
21592,5365,Home Decor,465.81,7.5,9,4165.4,4128.55,0.0,2.8,2
21593,5365,Beauty,519.1,22.5,10,4300.05,4274.04,0.0,1.35,2
21594,5366,Footwear,539.61,25.0,9,4158.92,4065.36,0.0,3.22,5
21595,5366,Beauty,368.98,25.0,8,1524.11,1511.29,0.0,1.85,2
21596,5366,Accessories,740.31,10.0,1,666.28,646.38,0.0,4.5,1
21597,5366,Electronics,322.42,30.0,5,1271.5,1244.24,0.5,2.85,2
21598,5366,Sports,639.0,25.0,2,958.5,937.33,0.0,3.4,1
21599,5366,Fashion,100.7,25.0,8,566.61,529.73,0.0,2.3,2
21600,5367,Electronics,213.21,30.0,1,149.25,128.49,0.0,1.1,1
21601,5367,Home Decor,616.68,22.5,5,2726.33,2685.07,0.5,3.4,2
21602,5367,Sports,742.89,15.0,2,1262.92,1258.39,0.0,2.1,1
21603,5367,Fashion,398.52,11.67,7,1456.5,1417.19,0.0,2.23,3
21604,5367,Footwear,164.14,7.5,8,1453.03,1421.68,0.0,4.15,2
21605,5367,Accessories,133.68,15.0,4,454.52,436.51,0.0,4.2,1
21606,5368,Footwear,559.38,5.0,4,2125.64,2110.11,0.0,3.7,1
21607,5368,Beauty,390.83,16.67,10,2821.2,2791.3,0.0,3.83,3
21608,5368,Accessories,764.88,15.0,6,4224.71,4183.89,0.0,1.7,2
21609,5368,Electronics,526.08,5.0,5,2618.86,2593.12,0.0,2.8,2
21610,5368,Home Decor,718.52,10.0,4,2586.68,2564.76,0.0,3.4,1
21611,5368,Fashion,18.63,15.0,5,79.2,60.39,0.0,1.6,1
21612,5369,Home Decor,80.73,40.0,5,242.2,236.7,0.0,3.5,1
21613,5369,Electronics,432.09,21.67,14,4455.88,4411.14,0.0,2.83,3
21614,5369,Beauty,228.52,22.5,3,669.52,649.04,0.5,3.85,2
21615,5369,Footwear,472.45,33.33,8,2298.44,2283.3,0.0,2.63,3
21616,5370,Electronics,171.78,12.5,7,1091.11,1047.4,0.0,2.3,2
21617,5370,Footwear,556.59,23.33,12,5092.04,5076.32,0.0,2.53,3
21618,5370,Home Decor,477.41,10.0,3,1289.01,1276.04,0.0,3.0,1
21619,5370,Accessories,368.15,0.0,1,368.15,360.94,0.0,4.9,1
21620,5370,Fashion,564.5,30.0,4,1580.6,1572.22,0.0,1.6,1
21621,5371,Home Decor,542.98,27.5,4,1521.21,1507.59,0.0,4.1,2
21622,5371,Fashion,620.55,25.0,10,4666.01,4609.86,0.0,3.73,3
21623,5371,Electronics,621.62,15.0,2,1056.76,1042.06,0.0,3.7,1
21624,5371,Beauty,315.08,25.0,10,1925.5,1895.53,0.5,4.05,2
21625,5371,Accessories,216.79,12.5,9,1706.54,1686.4,0.5,3.8,2
21626,5372,Home Decor,210.5,5.0,5,999.9,994.36,1.0,1.8,1
21627,5372,Beauty,791.7,30.0,2,1108.38,1104.05,0.0,4.8,1
21628,5372,Accessories,652.24,5.0,1,619.63,608.06,1.0,2.8,1
21629,5372,Electronics,600.5,0.0,1,600.5,592.34,0.0,3.5,1
21630,5372,Footwear,713.74,5.0,4,2712.2,2697.58,0.0,1.8,1
21631,5373,Footwear,250.92,40.0,4,602.2,577.95,0.0,2.9,1
21632,5373,Accessories,255.71,0.0,3,767.13,751.18,0.0,4.9,1
21633,5373,Beauty,468.56,8.75,11,4363.62,4285.45,0.25,3.12,4
21634,5373,Fashion,429.6,12.5,6,2860.26,2829.27,0.0,3.15,2
21635,5374,Footwear,212.28,15.0,1,180.44,159.31,0.0,2.8,1
21636,5374,Accessories,592.51,40.0,3,1066.53,1059.68,0.0,2.1,1
21637,5374,Sports,301.36,22.5,6,1389.27,1358.92,0.5,2.95,2
21638,5374,Beauty,510.42,26.25,5,1756.22,1688.08,0.0,2.9,4
21639,5375,Home Decor,279.96,16.25,11,2173.0,2144.6,0.0,3.62,4
21640,5375,Accessories,408.39,17.5,7,2361.31,2348.41,0.5,3.5,2
21641,5375,Beauty,355.12,25.0,5,1514.56,1470.61,0.0,2.65,2
21642,5375,Footwear,475.43,27.5,5,1673.03,1642.51,0.5,3.5,2
21643,5375,Sports,403.6,30.0,5,1424.68,1383.37,0.33,3.5,3
21644,5375,Fashion,89.93,30.0,2,125.9,123.88,1.0,2.3,1
21645,5376,Fashion,6.66,40.0,5,20.0,4.13,0.0,2.9,1
21646,5376,Home Decor,480.12,15.0,7,2882.08,2854.09,0.0,3.7,2
21647,5376,Sports,355.21,5.0,1,337.45,316.18,0.0,2.4,1
21648,5376,Beauty,517.33,15.0,1,439.73,436.48,0.0,2.4,1
21649,5376,Electronics,170.36,5.0,1,161.84,143.95,0.0,2.6,1
21650,5376,Accessories,651.2,15.0,5,2767.6,2743.07,1.0,4.1,1
21651,5377,Home Decor,268.19,10.0,4,965.48,959.74,0.0,1.2,1
21652,5377,Sports,698.56,2.5,4,2720.54,2698.18,0.5,3.2,2
21653,5377,Footwear,279.25,30.0,4,703.18,673.28,0.0,4.1,2
21654,5377,Accessories,49.61,30.0,5,173.65,150.68,0.0,4.9,1
21655,5377,Beauty,298.87,27.5,4,872.16,843.6,0.5,3.9,2
21656,5377,Fashion,443.32,18.33,9,3367.97,3323.01,0.0,2.57,3
21657,5378,Footwear,470.04,20.0,1,376.03,356.05,1.0,2.9,1
21658,5378,Beauty,313.45,0.0,1,313.45,304.63,0.0,2.2,1
21659,5378,Electronics,269.29,15.0,8,2180.52,2125.47,0.33,2.03,3
21660,5378,Fashion,353.35,15.0,7,2264.77,2228.48,0.0,3.1,2
21661,5378,Home Decor,388.35,15.0,4,1320.4,1297.33,0.0,1.5,1
21662,5378,Sports,460.33,7.5,9,3928.56,3918.44,0.0,4.45,2
21663,5379,Beauty,315.69,5.0,3,899.73,896.35,0.0,2.7,1
21664,5379,Electronics,149.38,12.5,5,743.5,714.66,0.5,4.15,2
21665,5379,Accessories,236.7,15.0,4,804.8,782.93,0.0,1.6,1
21666,5379,Footwear,359.55,40.0,1,215.73,205.33,1.0,2.3,1
21667,5379,Sports,200.84,20.0,5,803.35,780.68,0.0,4.1,1
21668,5380,Fashion,421.68,28.33,7,1806.72,1759.13,0.33,3.63,3
21669,5380,Accessories,791.99,5.0,3,2257.17,2234.15,0.0,2.5,1
21670,5380,Electronics,468.37,32.5,4,1073.92,1053.56,0.0,1.55,2
21671,5380,Home Decor,359.84,10.0,7,2211.46,2190.16,0.0,3.25,2
21672,5381,Electronics,181.4,30.0,1,126.98,121.06,0.0,1.6,1
21673,5381,Footwear,558.85,5.0,6,2925.45,2875.09,0.0,3.5,3
21674,5381,Sports,278.4,0.0,5,1392.0,1373.65,0.0,1.4,1
21675,5381,Fashion,81.65,40.0,1,48.99,39.7,0.0,3.7,1
21676,5382,Sports,307.79,15.0,2,523.24,514.69,0.0,1.5,1
21677,5382,Electronics,160.4,30.0,4,449.12,430.27,0.0,1.6,1
21678,5382,Home Decor,245.4,30.0,9,1508.45,1468.77,0.5,2.05,2
21679,5382,Footwear,514.87,15.0,1,437.64,423.19,0.0,3.5,1
21680,5382,Fashion,302.18,22.5,4,927.42,906.46,0.0,2.2,2
21681,5382,Beauty,100.04,5.0,2,190.08,172.05,0.0,2.5,1
21682,5382,Accessories,557.86,12.5,8,3740.41,3710.46,0.5,2.15,2
21683,5383,Fashion,310.82,25.0,1,233.12,229.52,0.0,3.0,1
21684,5383,Sports,367.89,15.0,1,312.71,290.46,0.0,2.7,1
21685,5383,Home Decor,770.49,30.0,5,2696.7,2683.8,0.0,4.4,1
21686,5383,Accessories,184.42,0.0,2,368.84,350.28,0.0,1.8,1
21687,5383,Footwear,559.31,25.0,2,838.96,833.44,0.0,2.6,1
21688,5384,Beauty,38.11,17.5,3,124.49,110.08,0.0,2.6,2
21689,5384,Electronics,263.92,20.0,6,909.11,885.43,0.0,4.0,2
21690,5384,Home Decor,612.32,20.0,8,4500.14,4454.93,0.0,1.9,3
21691,5384,Footwear,395.76,30.0,8,1678.66,1653.25,0.0,3.3,2
21692,5384,Accessories,531.31,20.0,6,2639.65,2621.38,0.5,2.65,2
21693,5384,Sports,654.38,20.0,3,1570.5,1549.05,0.0,1.3,1
21694,5385,Electronics,433.42,25.0,3,975.18,957.28,0.0,3.9,1
21695,5385,Beauty,352.81,20.0,3,983.41,952.61,0.0,4.0,2
21696,5385,Footwear,33.71,30.0,3,70.8,56.61,0.0,1.0,1
21697,5386,Electronics,788.14,40.0,3,1418.64,1398.41,0.0,4.0,1
21698,5386,Fashion,257.11,10.0,5,1157.0,1145.49,0.0,2.8,1
21699,5386,Footwear,376.18,18.75,9,3301.68,3258.7,0.0,2.62,4
21700,5386,Home Decor,503.69,30.0,2,705.16,691.23,1.0,1.2,1
21701,5387,Sports,443.8,10.0,5,1997.1,1985.04,0.0,1.9,1
21702,5387,Accessories,64.82,15.0,3,165.3,152.99,0.0,1.3,1
21703,5387,Footwear,646.44,30.0,2,905.02,882.93,0.0,1.7,1
21704,5388,Beauty,337.04,7.5,5,1379.24,1330.83,0.0,3.35,2
21705,5388,Accessories,308.99,15.0,4,720.85,698.28,0.0,3.95,2
21706,5388,Footwear,472.95,20.0,6,2851.54,2838.72,0.0,2.9,2
21707,5389,Accessories,231.99,20.0,5,927.95,921.32,0.0,2.4,1
21708,5389,Fashion,458.51,10.0,10,3597.12,3557.13,0.33,2.67,3
21709,5389,Home Decor,522.34,25.0,6,1847.18,1828.75,0.0,1.83,3
21710,5389,Sports,483.23,0.0,3,1449.69,1445.47,0.0,1.6,1
21711,5389,Electronics,375.32,30.0,5,1313.6,1305.55,0.0,3.8,1
21712,5390,Beauty,383.4,30.0,7,2011.66,1989.54,0.0,4.7,2
21713,5390,Home Decor,203.4,17.5,3,501.02,467.89,0.0,3.95,2
21714,5390,Fashion,686.52,40.0,3,1235.73,1226.09,1.0,3.6,1
21715,5390,Electronics,7.69,10.0,3,20.76,17.07,0.0,4.5,1
21716,5390,Footwear,407.67,5.0,4,1549.16,1525.46,1.0,3.9,1
21717,5390,Accessories,414.08,40.0,6,1580.68,1541.52,0.5,1.9,2
21718,5390,Sports,300.23,15.0,1,255.2,244.46,0.0,3.4,1
21719,5391,Fashion,313.07,25.0,3,704.4,694.87,0.0,4.2,1
21720,5391,Home Decor,232.56,20.0,5,930.25,910.1,0.0,1.4,1
21721,5391,Beauty,679.54,30.0,6,2862.68,2843.48,0.5,4.5,2
21722,5391,Electronics,445.54,20.0,8,2673.26,2632.07,0.0,3.5,2
21723,5391,Footwear,475.17,11.67,8,3814.12,3747.11,0.0,3.9,3
21724,5391,Sports,773.19,15.0,4,2628.84,2615.53,0.0,3.2,1
21725,5392,Footwear,759.1,5.0,5,3605.7,3601.04,0.0,4.3,1
21726,5392,Accessories,396.53,15.0,1,337.05,330.59,0.0,1.1,1
21727,5392,Beauty,34.18,25.0,2,51.28,42.39,0.0,2.6,1
21728,5392,Electronics,361.11,10.0,8,2034.92,2008.7,0.0,3.3,2
21729,5392,Home Decor,490.16,35.0,8,2546.28,2530.8,0.0,2.6,2
21730,5393,Accessories,597.14,10.0,6,3323.7,3297.98,0.0,3.4,2
21731,5393,Home Decor,347.44,12.5,7,2851.81,2809.73,0.0,3.7,2
21732,5393,Electronics,628.83,10.0,2,1131.9,1119.62,0.0,2.9,1
21733,5393,Sports,399.8,2.5,10,3991.75,3956.86,0.0,3.35,2
21734,5393,Fashion,656.19,25.0,5,2482.26,2463.61,0.0,1.6,2
21735,5393,Beauty,582.73,10.0,2,1048.92,1043.01,1.0,2.3,1
21736,5394,Fashion,371.03,20.0,9,2629.03,2596.22,0.5,2.45,2
21737,5394,Accessories,664.88,22.5,10,5141.35,5102.2,0.0,3.25,2
21738,5394,Beauty,227.51,25.0,4,682.52,668.87,1.0,5.0,1
21739,5394,Sports,89.59,2.5,6,618.96,595.9,0.0,1.45,2
21740,5394,Home Decor,305.48,40.0,2,366.58,356.19,0.0,1.0,1
21741,5394,Footwear,350.57,30.0,1,245.4,239.81,0.0,2.8,1
21742,5394,Electronics,362.97,22.5,7,2774.97,2760.74,0.0,2.2,2
21743,5395,Accessories,159.68,27.5,6,641.16,616.21,0.0,2.05,2
21744,5395,Fashion,719.27,25.0,3,1618.35,1607.07,0.0,4.1,1
21745,5395,Beauty,504.89,15.0,2,858.32,847.15,0.0,2.5,1
21746,5396,Sports,341.89,11.67,13,4024.93,3974.84,0.0,3.23,3
21747,5396,Footwear,584.96,5.0,4,2222.84,2204.1,0.0,3.3,1
21748,5396,Accessories,117.18,10.0,5,535.43,502.01,0.0,3.15,2
21749,5396,Fashion,335.13,5.0,2,636.74,622.06,0.0,3.3,1
21750,5396,Electronics,221.43,5.0,1,210.36,189.15,0.0,3.3,1
21751,5396,Beauty,492.83,28.75,10,3466.52,3429.14,0.25,2.75,4
21752,5397,Accessories,47.42,10.0,1,42.68,29.26,0.0,3.3,1
21753,5397,Fashion,503.92,11.25,9,4758.57,4698.41,0.0,2.5,4
21754,5397,Sports,406.73,15.0,5,1491.88,1472.5,0.5,2.65,2
21755,5397,Footwear,485.69,15.0,6,2296.44,2261.21,0.0,2.4,2
21756,5397,Beauty,437.46,19.0,15,4618.23,4566.87,0.2,1.86,5
21757,5397,Electronics,732.3,15.0,4,2489.8,2482.41,0.0,3.8,1
21758,5398,Electronics,569.08,12.5,9,4417.95,4395.77,0.0,3.2,2
21759,5398,Sports,677.94,5.0,3,1932.12,1922.68,0.0,2.7,1
21760,5398,Footwear,47.9,30.0,3,100.59,85.68,1.0,1.5,1
21761,5398,Fashion,472.28,40.0,2,566.74,549.3,0.0,2.2,1
21762,5398,Accessories,45.08,10.0,7,309.11,288.29,0.5,1.65,2
21763,5399,Sports,654.4,26.67,9,4323.72,4271.25,0.33,2.57,3
21764,5399,Accessories,380.51,10.0,1,342.46,317.68,0.0,2.8,1
21765,5399,Home Decor,40.57,20.0,5,162.3,138.61,0.0,4.5,1
21766,5399,Electronics,335.1,15.0,5,1424.2,1412.98,0.0,5.0,1
21767,5399,Footwear,274.92,7.5,8,1722.18,1698.81,0.0,2.25,2
21768,5400,Beauty,128.6,40.0,5,385.8,363.06,0.0,3.7,1
21769,5400,Sports,472.24,22.5,6,2650.28,2618.25,0.5,2.5,2
21770,5400,Footwear,345.72,40.0,1,207.43,191.78,0.0,3.6,1
21771,5400,Electronics,61.11,40.0,4,146.68,125.5,1.0,4.7,1
21772,5400,Accessories,126.11,21.67,11,1074.44,1041.67,0.0,3.5,3
21773,5401,Accessories,281.71,25.0,5,1056.4,1052.13,0.0,4.8,1
21774,5401,Footwear,650.48,40.0,4,1561.16,1544.23,0.0,4.3,1
21775,5401,Sports,730.02,30.0,3,1533.03,1529.52,1.0,1.2,1
21776,5401,Electronics,407.93,13.33,8,2957.19,2912.69,0.0,2.43,3
21777,5401,Fashion,121.45,5.0,5,576.9,569.55,0.0,3.4,1
21778,5401,Beauty,683.33,25.0,2,1025.0,1018.83,0.0,4.3,1
21779,5402,Sports,53.96,0.0,4,215.84,206.68,0.0,4.2,1
21780,5402,Accessories,299.57,25.0,2,449.36,435.79,0.0,4.4,1
21781,5402,Footwear,577.08,20.0,3,1384.98,1365.03,1.0,2.2,1
21782,5402,Electronics,500.22,20.0,1,400.18,394.62,0.0,2.6,1
21783,5402,Home Decor,400.36,32.5,8,1952.62,1923.43,0.0,1.95,2
21784,5402,Fashion,389.9,21.67,13,4234.56,4190.7,0.33,2.7,3
21785,5403,Electronics,644.34,5.0,2,1224.24,1201.94,1.0,3.8,1
21786,5403,Footwear,541.3,10.0,4,1948.68,1925.82,0.0,2.8,1
21787,5403,Fashion,108.02,5.0,5,513.1,508.24,0.0,2.0,1
